u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel,width,access
619215657,619215644,0,377806994,True,2,64,鬼怒通り,primary,,False,133.723,"LINESTRING (139.9453385 36.5581904, 139.9450963 36.558054, 139.9447876 36.5579072, 139.944433 36.5577558, 139.9440369 36.5576)",,,,
619215662,1937142027,0,48802898,False,2,158,辰街道,secondary,,True,135.67,"LINESTRING (139.9455711 36.5597016, 139.9458697 36.5608979)",,,,
619215662,619215656,0,48802898,False,2,158,辰街道,secondary,,False,159.337,"LINESTRING (139.9455711 36.5597016, 139.9454516 36.5591728, 139.9454092 36.558962, 139.9453913 36.5588632, 139.9453746 36.5587542, 139.9453629 36.5586474, 139.9453523 36.5585188, 139.9453401 36.5582828)",,,,
619215662,1002584698,0,1120931285,False,2,,柳田街道,unclassified,40,True,112.244,"LINESTRING (139.9455711 36.5597016, 139.9450498 36.5598239, 139.9448963 36.5598533, 139.9445828 36.5599106, 139.9443519 36.5599426)",,,,
619215678,5292301936,0,188865094,False,,,,unclassified,,True,44.662,"LINESTRING (139.9166138 36.5741688, 139.9161219 36.5740962)",,,,
619215678,1161016927,0,444236552,False,2,4,宇都宮バイパス,trunk,50,False,20.46,"LINESTRING (139.9166138 36.5741688, 139.9166338 36.5743521)",,,,
619215678,1995010688,0,444236552,False,2,4,宇都宮バイパス,trunk,50,True,44.311,"LINESTRING (139.9166138 36.5741688, 139.916589 36.5737708)",,,,
619215679,5266449698,0,188865165,False,,,,unclassified,,False,126.963,"LINESTRING (139.9166768 36.5746283, 139.9180785 36.5748195)",,,,
619215679,8670843462,0,444236552,False,2,4,宇都宮バイパス,trunk,50,False,15.775,"LINESTRING (139.9166768 36.5746283, 139.9167061 36.5747682)",,,,
619215679,1161016927,0,444236552,False,2,4,宇都宮バイパス,trunk,50,True,30.951,"LINESTRING (139.9166768 36.5746283, 139.9166338 36.5743521)",,,,
619215680,1995010875,0,188865111,False,,,,unclassified,,True,70.012,"LINESTRING (139.9168923 36.5754318, 139.9176758 36.5754548)",,,,
619215680,619215681,0,444236552,False,2,4,宇都宮バイパス,trunk,50,False,76.272,"LINESTRING (139.9168923 36.5754318, 139.9169421 36.5755652, 139.9170351 36.5757605, 139.9171239 36.5759227, 139.9172141 36.5760658)",,,,
619215680,8670843462,0,444236552,False,2,4,宇都宮バイパス,trunk,50,True,75.67599999999999,"LINESTRING (139.9168923 36.5754318, 139.9168156 36.5751981, 139.9167627 36.5750094, 139.9167168 36.5748194, 139.9167061 36.5747682)",,,,
619215681,5266449697,0,188865167,False,,,,unclassified,,False,30.287,"LINESTRING (139.9172141 36.5760658, 139.9175411 36.5759935)",,,,
619215681,549502710,0,444236552,False,2,4,宇都宮バイパス,trunk,50,False,92.265,"LINESTRING (139.9172141 36.5760658, 139.9173526 36.5762693, 139.917473 36.5764357, 139.9175683 36.5765618, 139.9177547 36.5767718)",,,,
619215681,619215680,0,444236552,False,2,4,宇都宮バイパス,trunk,50,True,76.272,"LINESTRING (139.9172141 36.5760658, 139.9171239 36.5759227, 139.9170351 36.5757605, 139.9169421 36.5755652, 139.9168923 36.5754318)",,,,
619215690,1002584529,0,48802816,True,3,4,石橋宇都宮バイパス,trunk,,False,275.012,"LINESTRING (139.9426671 36.5677943, 139.9427512 36.5670448, 139.9427817 36.5663755, 139.9427508 36.5655024, 139.9427496 36.5653249)",,,,
619215691,1995010553,0,48802914,True,1,,,trunk_link,,False,348.332,"LINESTRING (139.9423923 36.5683756, 139.9421846 36.5692441, 139.9419841 36.5699837, 139.9416316 36.5714479)",,,,
619215691,619215751,0,"[48802912, 86327996, 48802903]",True,"['3', '2']",4,石橋宇都宮バイパス,trunk,,False,734.1310000000001,"LINESTRING (139.9423923 36.5683756, 139.9423187 36.5690353, 139.9422031 36.5696065, 139.941872 36.5712149, 139.9417468 36.5718262, 139.941083 36.5748916)",yes,,,
619215708,6456768767,0,304638800,False,2,,平出街道,tertiary,40,True,13.566,"LINESTRING (139.9416145 36.5715121, 139.9414626 36.5715132)",,,,
619215708,4746118300,0,678318566,True,2,64,平出街道,primary,40,False,44.91,"LINESTRING (139.9416145 36.5715121, 139.9421032 36.5716074)",,,,
619215708,619215751,0,678318567,True,1,,,trunk_link,,False,378.842,"LINESTRING (139.9416145 36.5715121, 139.9415874 36.5716218, 139.9414982 36.5720898, 139.9412207 36.573846, 139.941083 36.5748916)",,,,
619215721,619215723,0,48802906,False,,,,tertiary,,False,336.18,"LINESTRING (139.9273534 36.5783993, 139.9311131 36.5782412)",,,,
619215721,4454785148,0,386833396,False,,,,tertiary,,False,5.788,"LINESTRING (139.9273534 36.5783993, 139.9273505 36.5783473)",,,,
619215721,1995011081,0,386833396,False,,,,tertiary,,True,4.53,"LINESTRING (139.9273534 36.5783993, 139.9273557 36.57844)",,,,
619215723,619215721,0,48802906,False,,,,tertiary,,True,336.18,"LINESTRING (139.9311131 36.5782412, 139.9273534 36.5783993)",,,,
619215723,1995011080,0,365788163,False,,,産業道路,tertiary,,False,21.849,"LINESTRING (139.9311131 36.5782412, 139.9311264 36.5784374)",,,,
619215723,1995010931,0,365788163,False,,,産業道路,tertiary,,True,216.147,"LINESTRING (139.9311131 36.5782412, 139.9309843 36.5763001)",,,,
619215725,1995011268,0,175080089,False,,,,tertiary,,True,66.683,"LINESTRING (139.9261946 36.5828766, 139.9256915 36.5833198)",,,,
619215725,3740939330,0,386833396,False,,,,tertiary,,False,64.6,"LINESTRING (139.9261946 36.5828766, 139.9266736 36.5824412)",,,,
619215725,1995011216,0,988795687,False,3,4,奥州街道,trunk,,True,101.615,"LINESTRING (139.9261946 36.5828766, 139.9253461 36.5822676)",,,,
619215725,1995011308,0,"[43903781, 370387999]",False,"['4', '3']",4,奥州街道,trunk,,False,300.476,"LINESTRING (139.9261946 36.5828766, 139.927987 36.5841656, 139.928703 36.584678)",,,,
619215733,619215735,0,48802904,False,,,,tertiary,,False,339.273,"LINESTRING (139.9274915 36.5808807, 139.9312852 36.5807106)",,,,
619215733,1995011142,0,386833396,False,,,,tertiary,,False,9.867,"LINESTRING (139.9274915 36.5808807, 139.9274853 36.5807921)",,,,
619215733,1995011178,0,386833396,False,,,,tertiary,,True,67.064,"LINESTRING (139.9274915 36.5808807, 139.9275228 36.5814833)",,,,
619215735,619215733,0,48802904,False,,,,tertiary,,True,339.273,"LINESTRING (139.9312852 36.5807106, 139.9274915 36.5808807)",,,,
619215735,1995244990,0,188864897,False,,,,tertiary,,False,343.344,"LINESTRING (139.9312852 36.5807106, 139.9351245 36.5805397)",,,,
619215735,8110527195,0,386821828,False,2,,産業道路,tertiary,,False,155.911,"LINESTRING (139.9312852 36.5807106, 139.9313882 36.5821103)",,,,
619215735,1995011080,0,"[365788163, 386821828]",False,2,,産業道路,tertiary,,True,253.16699999999997,"LINESTRING (139.9312852 36.5807106, 139.9312238 36.5798961, 139.9311264 36.5784374)",,,,
619215745,8110527196,0,386821828,False,2,,産業道路,tertiary,,True,129.28,"LINESTRING (139.9314883 36.5837083, 139.9314188 36.582547)",,,,
619215745,1958615504,0,455877926,False,2,,産業道路,tertiary,,False,46.08,"LINESTRING (139.9314883 36.5837083, 139.9315308 36.5841213)",,,,
619215745,1995011311,0,48802901,False,2,,,tertiary,,True,133.28900000000002,"LINESTRING (139.9314883 36.5837083, 139.9314103 36.5837713, 139.9313756 36.5838277, 139.9313405 36.583918, 139.9312473 36.5841359, 139.9311957 36.5842527, 139.9311428 36.5843525, 139.9310884 36.5844412, 139.9310453 36.5845152, 139.9309891 36.5845887, 139.9309166 36.58469, 139.9308436 36.5847782)",,,,
619215749,4746118300,0,48802913,True,1,,,trunk_link,,False,416.33299999999997,"LINESTRING (139.9411615 36.5752729, 139.94124 36.5750691, 139.9415326 36.5739043, 139.9419586 36.5722926, 139.9421032 36.5716074)",,,,
619215749,1995244910,0,688524385,False,,,,residential,,False,132.60899999999998,"LINESTRING (139.9411615 36.5752729, 139.9413101 36.5752832, 139.9412093 36.575747, 139.9411575 36.5758404, 139.9410626 36.5763343)",,,,
619215749,619215690,0,"[48802816, 688524387, 48802911]",True,"['2', '3']",4,石橋宇都宮バイパス,trunk,,False,842.463,"LINESTRING (139.9411615 36.5752729, 139.9411903 36.5750549, 139.9418603 36.5718405, 139.9419849 36.571235, 139.9424432 36.5690421, 139.9425539 36.5684791, 139.9426671 36.5677943)",yes,,,
619215751,1995011026,0,48802903,True,3,4,石橋宇都宮バイパス,trunk,,False,282.807,"LINESTRING (139.941083 36.5748916, 139.9405539 36.5773992)",,,,
619215757,1937143440,0,183344952,False,,,,unclassified,,False,38.128,"LINESTRING (139.9396167 36.5818656, 139.9400385 36.5818122)",,,,
619215757,549502716,0,183344952,False,,,,unclassified,,True,17.809,"LINESTRING (139.9396167 36.5818656, 139.9394195 36.5818896)",,,,
619215757,1995011032,0,43903779,True,3,4,石橋宇都宮バイパス,trunk,,False,459.485,"LINESTRING (139.9396167 36.5818656, 139.9399349 36.5810021, 139.9402416 36.5796973, 139.9406409 36.5778206)",,,,
619215778,1937142642,0,678318565,False,2,,平出街道,tertiary,40,True,68.36000000000001,"LINESTRING (139.9463307 36.5716256, 139.946188 36.5716143, 139.94604 36.5715974, 139.9459146 36.5715743, 139.9457433 36.5715375, 139.9455819 36.5715042)",,,,
619215833,619223621,0,365790036,False,4,4,奥州街道,trunk,,False,163.656,"LINESTRING (139.9304071 36.5858967, 139.9317783 36.5868734)",,,,
619215833,619215837,0,371856997,False,4,4,奥州街道,trunk,,True,50.148,"LINESTRING (139.9304071 36.5858967, 139.9299874 36.585597)",,,,
619215833,1995011375,0,304642599,False,,,,tertiary,,False,247.968,"LINESTRING (139.9304071 36.5858967, 139.9290987 36.5870687, 139.9286767 36.587433, 139.9286377 36.5874596, 139.9286025 36.5874821, 139.9285233 36.5875328)",,,,
619215833,1958615504,0,455877926,False,2,,産業道路,tertiary,,True,228.53899999999996,"LINESTRING (139.9304071 36.5858967, 139.9309792 36.5853573, 139.9311088 36.585225, 139.9311915 36.5851392, 139.9312617 36.5850502, 139.9313233 36.5849522, 139.9313845 36.5848375, 139.9314127 36.5847724, 139.9314451 36.5846954, 139.9314688 36.5846208, 139.9314951 36.5845088, 139.9315142 36.5843873, 139.9315262 36.5842736, 139.9315308 36.5841213)",,,,
619215837,3740939364,0,43903781,False,4,4,奥州街道,trunk,,True,120.476,"LINESTRING (139.9299874 36.585597, 139.92898 36.5848762)",,,,
619215837,619215833,0,371856997,False,4,4,奥州街道,trunk,,False,50.148,"LINESTRING (139.9299874 36.585597, 139.9304071 36.5858967)",,,,
619215837,1995011311,0,48802901,False,2,,,tertiary,,False,118.93599999999999,"LINESTRING (139.9299874 36.585597, 139.9305627 36.5850668, 139.9306834 36.5849494, 139.9307746 36.5848547, 139.9308436 36.5847782)",,,,
619215856,549502729,0,365790036,False,4,4,奥州街道,trunk,,True,30.689,"LINESTRING (139.9342621 36.5886219, 139.9339957 36.5884475)",,,,
619215856,558287152,0,48802915,True,2,,,trunk_link,,False,380.045,"LINESTRING (139.9342621 36.5886219, 139.9344684 36.588439, 139.9346821 36.5882465, 139.9353303 36.5876183, 139.9361782 36.58679, 139.9369417 36.5859683)",,,,
619223604,6467742173,0,48803528,False,,,,tertiary,,False,19.196,"LINESTRING (139.9357546 36.5835798, 139.9356767 36.5834189)",,,,
619223604,6467742170,0,48803528,False,,,,tertiary,,True,38.084,"LINESTRING (139.9357546 36.5835798, 139.9359513 36.5838837)",,,,
619223604,1995011259,0,188864878,False,,,,unclassified,,False,118.357,"LINESTRING (139.9357546 36.5835798, 139.9368906 36.5830313)",,,,
619223610,619223612,0,48803527,False,,,,tertiary,,False,89.678,"LINESTRING (139.9359615 36.5838995, 139.9349598 36.5839582)",,,,
619223610,6467742170,0,48803528,False,,,,tertiary,,False,1.979,"LINESTRING (139.9359615 36.5838995, 139.9359513 36.5838837)",,,,
619223610,1995011322,0,48803528,False,,,,tertiary,,True,184.49899999999997,"LINESTRING (139.9359615 36.5838995, 139.9362 36.5841846, 139.9368438 36.5848057, 139.9370826 36.5850759, 139.9372572 36.5851829)",,,,
619223612,619223621,0,48803526,False,,,,tertiary,,True,431.01,"LINESTRING (139.9349598 36.5839582, 139.9317783 36.5868734)",,,,
619223612,619223610,0,48803527,False,,,,tertiary,,True,89.678,"LINESTRING (139.9349598 36.5839582, 139.9359615 36.5838995)",,,,
619223612,1958615504,0,48803527,False,,,,tertiary,,False,306.705,"LINESTRING (139.9349598 36.5839582, 139.9315977 36.5841181, 139.9315308 36.5841213)",,,,
619223615,1995244990,0,48803528,False,,,,tertiary,,False,194.16,"LINESTRING (139.9352523 36.5822828, 139.9351949 36.5815005, 139.9351245 36.5805397)",,,,
619223615,6467742173,0,48803528,False,,,,tertiary,,True,132.064,"LINESTRING (139.9352523 36.5822828, 139.9352908 36.5824374, 139.9353439 36.5825967, 139.9354319 36.5828608, 139.9356634 36.5833914, 139.9356767 36.5834189)",,,,
619223615,8110527196,0,48803529,False,,,,tertiary,,True,344.67199999999997,"LINESTRING (139.9352523 36.5822828, 139.9350209 36.5823309, 139.9348328 36.5823808, 139.9347335 36.5824027, 139.9346358 36.5824147, 139.9314188 36.582547)",,,,
619223615,1995011198,0,188864876,False,,,,unclassified,,False,256.12199999999996,"LINESTRING (139.9352523 36.5822828, 139.935357 36.5822579, 139.9360023 36.5820761, 139.936482 36.581941, 139.936684 36.581902, 139.937019 36.581902, 139.9375657 36.5819244, 139.9380425 36.5819296)",,,,
619223620,1995011402,0,304642599,False,,,,tertiary,,True,43.482,"LINESTRING (139.925239 36.5893143, 139.9256053 36.5890566)",,,,
619223620,3730077514,0,368273888,False,,,,tertiary,,False,37.654,"LINESTRING (139.925239 36.5893143, 139.9249226 36.5895382)",,,,
619223621,619223612,0,48803526,False,,,,tertiary,,False,431.01,"LINESTRING (139.9317783 36.5868734, 139.9349598 36.5839582)",,,,
619223621,549502729,0,365790036,False,4,4,奥州街道,trunk,,False,264.256,"LINESTRING (139.9317783 36.5868734, 139.9339957 36.5884475)",,,,
619223621,619215833,0,365790036,False,4,4,奥州街道,trunk,,True,163.656,"LINESTRING (139.9317783 36.5868734, 139.9304071 36.5858967)",,,,
700740924,1162926636,0,374638528,False,4,1,川向銀座通り,primary,,True,45.448,"LINESTRING (139.8959478 36.5585431, 139.8960867 36.5589363)",,,,
700740924,1159065241,0,189984780,False,,,,tertiary,,True,99.104,"LINESTRING (139.8959478 36.5585431, 139.8969431 36.5583577, 139.8970287 36.5583418)",,,,
700740924,1159008527,0,374638528,False,4,1,川向銀座通り,primary,,False,58.25,"LINESTRING (139.8959478 36.5585431, 139.895877 36.5583316, 139.8957818 36.5580365)",,,,
700740932,700740933,0,369199432,False,4,125,白沢街道,secondary,50,False,45.98,"LINESTRING (139.9030409 36.5717814, 139.9032824 36.5721466)",,,,
700740932,1160786021,0,55785007,False,,,,unclassified,,False,104.18199999999999,"LINESTRING (139.9030409 36.5717814, 139.9024696 36.5719498, 139.9019457 36.5721042)",,,,
700740932,1160785996,0,369199432,False,4,125,白沢街道,secondary,50,True,281.79699999999997,"LINESTRING (139.9030409 36.5717814, 139.9026714 36.5712386, 139.9014991 36.5695703)",,,,
700740933,701853725,0,55895014,False,,,,unclassified,,False,89.616,"LINESTRING (139.9032824 36.5721466, 139.9042536 36.5719437)",,,,
700740933,701853720,0,369199432,False,4,125,白沢街道,secondary,50,False,51.033,"LINESTRING (139.9032824 36.5721466, 139.9035453 36.5725541)",,,,
700740933,700740932,0,369199432,False,4,125,白沢街道,secondary,50,True,45.98,"LINESTRING (139.9032824 36.5721466, 139.9030409 36.5717814)",,,,
700740935,701853720,0,369199432,False,4,125,白沢街道,secondary,50,True,96.376,"LINESTRING (139.9040575 36.573317, 139.9035453 36.5725541)",,,,
700740935,700740940,0,369199432,False,4,125,白沢街道,secondary,50,False,107.227,"LINESTRING (139.9040575 36.573317, 139.9044327 36.5738759, 139.9046241 36.5741672)",,,,
700740939,1995010606,0,48802909,False,2,10,競輪場通り,primary,40,True,21.821,"LINESTRING (139.9108063 36.5722709, 139.9105769 36.5723385)",,,,
700740939,5672048550,0,304636684,False,2,10,奥州街道,primary,40,False,133.716,"LINESTRING (139.9108063 36.5722709, 139.9120844 36.5728974)",,,,
700740939,702347480,0,988795685,False,2,,奥州街道,tertiary,40,True,95.103,"LINESTRING (139.9108063 36.5722709, 139.9098982 36.5718241)",,,,
700740939,3719412466,0,304636697,False,2,,競輪場通り,tertiary,40,False,68.354,"LINESTRING (139.9108063 36.5722709, 139.9114314 36.5719814, 139.9114702 36.571965)",,,,
700740940,700740941,0,55785207,False,2,10,競輪場通り,primary,,False,65.795,"LINESTRING (139.9046241 36.5741672, 139.9053242 36.5739828)",,,,
700740940,1161017239,0,304636675,False,2,10,競輪場通り,primary,,False,107.647,"LINESTRING (139.9046241 36.5741672, 139.9039083 36.574341, 139.9034699 36.5744465)",,,,
700740940,700740935,0,369199432,False,4,125,白沢街道,secondary,50,True,107.227,"LINESTRING (139.9046241 36.5741672, 139.9044327 36.5738759, 139.9040575 36.573317)",,,,
700740940,4124915150,0,374642835,False,4,125,白沢街道,secondary,,False,231.77299999999997,"LINESTRING (139.9046241 36.5741672, 139.9049781 36.5747406, 139.9053294 36.5753356, 139.9055916 36.5757576, 139.9057717 36.5760366)",,,,
700740941,4479917251,0,55785006,True,,,,unclassified,,False,8.807,"LINESTRING (139.9053242 36.5739828, 139.9052417 36.5739394)",,,,
700740941,700740940,0,55785207,False,2,10,競輪場通り,primary,,True,65.795,"LINESTRING (139.9053242 36.5739828, 139.9046241 36.5741672)",,,,
700740941,1995010785,0,100427605,False,,,,unclassified,,True,117.499,"LINESTRING (139.9053242 36.5739828, 139.9063956 36.5745962)",,,,
700740941,4479917266,0,368079604,False,2,10,競輪場通り,primary,,False,62.849,"LINESTRING (139.9053242 36.5739828, 139.9059791 36.5737758)",,,,
700742822,4446324306,0,100427612,False,,,,unclassified,,True,54.986999999999995,"LINESTRING (139.9092156 36.5805195, 139.9097222 36.580315, 139.909771 36.5803143)",,,,
700742822,4446324295,0,374642835,False,4,125,白沢街道,secondary,,False,158.398,"LINESTRING (139.9092156 36.5805195, 139.9096039 36.5810464, 139.9101153 36.5817472)",,,,
700742822,2007787250,0,374642835,False,4,125,白沢街道,secondary,,True,90.519,"LINESTRING (139.9092156 36.5805195, 139.9089714 36.5801878, 139.9086946 36.5798212)",,,,
700777190,702347484,0,304638803,False,2,,越戸通り,tertiary,40,False,138.483,"LINESTRING (139.9163937 36.5708673, 139.9179427 36.5708088)",,,,
700777190,1160934480,0,370388005,False,2,,競輪場通り,tertiary,40,True,64.054,"LINESTRING (139.9163937 36.5708673, 139.9156776 36.5709001)",,,,
700777190,1160934485,0,444236555,False,2,4,宇都宮バイパス,trunk,50,True,164.548,"LINESTRING (139.9163937 36.5708673, 139.9162907 36.5693898)",,,,
700777190,1995010546,0,444236552,False,2,4,宇都宮バイパス,trunk,50,False,59.89,"LINESTRING (139.9163937 36.5708673, 139.9164313 36.5713869, 139.9164326 36.571405)",,,,
700868520,2005924627,0,100280081,False,,,,unclassified,,False,9.296,"LINESTRING (139.8964872 36.5546652, 139.8964657 36.5545834)",,,,
700868520,1159065250,0,135162076,False,2,1,水戸街道,primary,,False,21.639,"LINESTRING (139.8964872 36.5546652, 139.8962589 36.5547303)",,,,
700868520,2005924603,0,"[55796156, 135162076, 374656788]",False,2,1,"['簗瀬アンダー', '水戸街道']",primary,,"[False, True]",198.75099999999998,"LINESTRING (139.8964872 36.5546652, 139.8965696 36.5546437, 139.8968577 36.5545686, 139.8976364 36.5543599, 139.8977442 36.5543336, 139.8978591 36.5543101, 139.8986222 36.5541676)",,yes,,
700868521,4478342301,0,55796156,False,2,1,水戸街道,primary,,False,6.54,"LINESTRING (139.9000092 36.5537089, 139.9000753 36.5536836)",,,,
700868521,1160841113,0,55796156,False,2,1,水戸街道,primary,,True,66.81200000000001,"LINESTRING (139.9000092 36.5537089, 139.8997159 36.5538083, 139.8996242 36.5538433, 139.8995361 36.5538809, 139.8994506 36.5539208, 139.8993376 36.5539716)",,,,
700868521,4454666175,0,100410183,False,,,,unclassified,,True,98.023,"LINESTRING (139.9000092 36.5537089, 139.8997973 36.5535716, 139.8991669 36.5533047, 139.8990576 36.5532831)",,,,
700868525,2041478715,0,193622142,False,,,,unclassified,,True,49.815,"LINESTRING (139.9059697 36.552426, 139.9059133 36.5519803)",,,,
700868525,1160815450,0,440570639,False,4,1,水戸街道,primary,,False,62.882,"LINESTRING (139.9059697 36.552426, 139.9066492 36.5522782)",,,,
700868525,2041479160,0,440570639,False,4,1,水戸街道,primary,,True,55.904,"LINESTRING (139.9059697 36.552426, 139.9053636 36.5525513)",,,,
700868525,2041479137,0,193622147,False,,,,unclassified,,False,75.167,"LINESTRING (139.9059697 36.552426, 139.905946 36.5528507, 139.9059041 36.5530993)",,,,
700883898,1160904083,0,96711492,False,,,,tertiary,,False,62.964,"LINESTRING (139.9082025 36.5624399, 139.9081397 36.5618759)",,,,
700883898,1160904020,0,96711492,False,,,,tertiary,,True,121.472,"LINESTRING (139.9082025 36.5624399, 139.9083205 36.5635282)",,,,
